YEAR,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-2021,Nonfarm Animal Caretakers,,"1,060",15.3,1.104,1.039,11.29,"23,490",3.4,8.74,9.09,10.01,12.13,16.59,"18,170","18,900","20,830","25,240","34,510",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-3012,Gaming and Sports Book Writers and Runners,,140,12.4,0.148,1.398,11.14,"23,160",8.8,8.83,9.25,10.36,12.13,14.58,"18,360","19,230","21,550","25,220","30,320",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-3021,Motion Picture Projectionists,,**,**,**,**,9.61,"19,990",2.6,8.52,8.79,9.27,10.48,11.25,"17,720","18,290","19,280","21,800","23,400",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",,"1,040",27.8,1.078,1.278,9.67,"20,110",2.1,8.63,8.88,9.28,10.37,11.19,"17,960","18,460","19,300","21,560","23,270",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-3091,Amusement and Recreation Attendants,,"1,550",17.2,1.610,0.804,9.87,"20,530",2.1,8.61,8.82,9.16,9.97,12.72,"17,910","18,350","19,050","20,730","26,450",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",,250,48.7,0.261,1.919,9.33,"19,410",2.9,8.62,8.79,9.07,9.35,10.00,"17,930","18,280","18,860","19,440","20,790",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-3099,"Entertainment Attendants and Related Workers, All Other",,**,**,**,**,10.95,"22,780",3.1,8.68,8.94,9.40,10.93,15.83,"18,040","18,590","19,550","22,720","32,930",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-4021,Funeral Attendants,,**,**,**,**,10.16,"21,140",8.2,8.51,8.60,9.04,12.39,13.86,"17,710","17,880","18,810","25,760","28,820",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-4831,"Funeral Service Managers, Directors, Morticians, and Undertakers",,100,22.7,0.104,0.485,26.35,"54,810",7.1,13.21,18.34,28.51,33.00,35.51,"27,470","38,140","59,300","68,640","73,870",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",,"1,950",12.8,2.025,0.737,14.08,"29,290",9.9,8.68,9.02,10.68,16.51,28.25,"18,050","18,760","22,210","34,350","58,750",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-5092,Manicurists and Pedicurists,,50,40.8,0.055,0.134,12.94,"26,920",8.2,9.02,9.73,11.46,15.57,18.26,"18,750","20,230","23,830","32,390","37,970",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-5094,Skincare Specialists,,170,40.0,0.180,0.757,22.41,"46,620",14.1,9.32,15.97,20.36,28.11,37.40,"19,390","33,220","42,340","58,480","77,790",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-6011,Baggage Porters and Bellhops,,140,17.4,0.149,0.423,9.54,"19,840",2.0,8.61,8.81,9.13,9.64,10.99,"17,910","18,320","19,000","20,050","22,860",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-6012,Concierges,,130,14.2,0.131,0.847,14.42,"29,990",4.8,9.92,10.89,12.82,15.84,23.78,"20,620","22,650","26,660","32,940","49,460",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-7011,Tour Guides and Escorts,,70,42.3,0.069,0.295,11.18,"23,260",3.8,8.79,9.20,9.87,13.47,15.13,"18,280","19,130","20,530","28,030","31,470",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-9011,Childcare Workers,,"3,100",14.7,3.218,0.669,10.71,"22,280",2.3,8.73,9.03,9.68,11.40,14.55,"18,150","18,780","20,140","23,720","30,260",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-9021,Personal Care Aides,,"4,660",17.5,4.848,0.898,10.73,"22,320",1.7,8.97,9.68,10.57,11.43,13.13,"18,660","20,130","21,980","23,770","27,320",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-9031,Fitness Trainers and Aerobics Instructors,,"1,700",22.7,1.763,0.994,20.00,"41,600",5.4,9.52,12.76,19.58,26.85,30.79,"19,800","26,550","40,730","55,840","64,050",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-9032,Recreation Workers,,"2,370",23.8,2.458,1.065,12.28,"25,540",4.5,8.78,9.22,10.74,13.93,18.72,"18,260","19,180","22,340","28,980","38,930",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-9041,Residential Advisors,,260,24.4,0.273,0.529,13.44,"27,950",5.0,9.04,10.57,13.15,15.82,18.03,"18,800","21,980","27,360","32,900","37,500",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",39-9099,"Personal Care and Service Workers, All Other",,"4,770",1.9,4.960,8.773,10.04,"20,880",2.3,8.70,9.11,9.92,10.78,11.29,"18,100","18,940","20,630","22,420","23,490",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-0000,Sales and Related Occupations,major,"101,590",2.0,105.593,0.999,19.39,"40,330",1.8,8.99,9.66,13.76,21.60,37.00,"18,710","20,080","28,630","44,920","76,960",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-1011,First-Line Supervisors of Retail Sales Workers,,"8,360",4.0,8.692,0.943,19.48,"40,510",1.7,12.56,14.85,17.64,21.87,28.46,"26,120","30,880","36,680","45,490","59,200",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-1012,First-Line Supervisors of Non-Retail Sales Workers,,"2,300",6.9,2.390,1.243,37.41,"77,800",5.0,15.43,21.36,31.32,46.87,67.74,"32,100","44,430","65,140","97,500","140,900",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-2011,Cashiers,,"19,410",4.6,20.174,0.764,11.43,"23,770",1.4,8.84,9.13,10.02,12.99,16.64,"18,380","18,990","20,840","27,010","34,610",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-2021,Counter and Rental Clerks,,"3,010",11.2,3.130,0.959,12.56,"26,120",3.1,8.87,9.22,10.91,14.82,18.58,"18,440","19,170","22,700","30,820","38,660",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-2022,Parts Salespersons,,"1,680",14.5,1.744,1.099,16.54,"34,400",2.6,10.26,12.39,15.68,19.34,24.55,"21,350","25,780","32,610","40,220","51,070",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-2031,Retail Salespersons,,"34,040",4.3,35.382,1.082,12.85,"26,730",2.2,8.86,9.21,10.69,13.89,18.49,"18,430","19,150","22,240","28,900","38,450",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-3011,Advertising Sales Agents,,690,13.8,0.715,0.626,28.19,"58,640",6.9,10.85,15.58,22.90,34.39,48.20,"22,570","32,400","47,640","71,530","100,260",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-3021,Insurance Sales Agents,,"2,440",12.2,2.535,1.011,28.32,"58,920",7.3,14.57,16.63,23.23,31.66,47.93,"30,300","34,590","48,320","65,850","99,690",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-3031,"Securities, Commodities, and Financial Services Sales Agents",,"1,930",10.0,2.005,0.922,39.22,"81,570",14.6,12.69,14.59,23.40,43.11,#,"26,400","30,350","48,680","89,670",#,,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-3041,Travel Agents,,630,8.9,0.654,1.172,14.80,"30,790",5.1,9.79,11.21,13.90,17.37,20.51,"20,350","23,310","28,900","36,130","42,660",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-3099,"Sales Representatives, Services, All Other",,"4,070",7.0,4.231,1.012,26.22,"54,540",2.9,12.68,17.17,23.50,32.05,43.35,"26,370","35,700","48,880","66,670","90,160",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",,"4,130",9.0,4.297,1.433,50.47,"104,980",5.5,21.16,30.28,43.45,63.26,#,"44,020","62,970","90,380","131,590",#,,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",,"12,150",4.2,12.625,1.174,30.67,"63,800",2.8,14.45,18.74,27.22,37.77,51.49,"30,050","38,990","56,610","78,550","107,100",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9011,Demonstrators and Product Promoters,,"1,030",18.4,1.066,1.788,11.74,"24,410",3.8,9.19,9.81,10.87,12.96,16.30,"19,120","20,410","22,600","26,950","33,900",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9012,Models,,**,**,**,**,15.75,"32,750",13.0,9.20,13.00,15.05,18.39,22.55,"19,130","27,030","31,300","38,240","46,900",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9021,Real Estate Brokers,,490,13.2,0.510,1.573,34.90,"72,600",9.6,10.91,18.61,33.44,46.12,55.93,"22,690","38,700","69,550","95,930","116,330",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9022,Real Estate Sales Agents,,670,22.8,0.698,0.577,18.75,"39,000",6.7,9.15,10.97,14.24,21.37,36.54,"19,030","22,820","29,610","44,440","76,000",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9031,Sales Engineers,,670,17.0,0.700,1.347,48.22,"100,290",3.2,27.48,36.13,45.94,58.95,72.09,"57,170","75,160","95,550","122,610","149,940",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9041,Telemarketers,,"1,950",12.1,2.022,0.890,12.54,"26,080",3.0,9.05,9.56,11.73,14.29,17.56,"18,830","19,890","24,390","29,710","36,520",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",,260,27.2,0.265,4.438,13.84,"28,790",3.4,9.71,11.25,13.54,15.96,18.14,"20,190","23,400","28,160","33,190","37,730",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",41-9799,"Sales and Related Workers, All Other*",,"1,660",10.9,1.723,1.448,19.30,"40,140",4.0,10.33,12.25,16.89,23.58,32.02,"21,480","25,470","35,120","49,040","66,600",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-0000,Office and Administrative Support Occupations,major,"157,270",1.4,163.470,0.966,16.93,"35,210",0.4,10.35,12.72,16.04,20.12,25.01,"21,530","26,460","33,360","41,860","52,020",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-1011,First-Line Supervisors of Office and Administrative Support Workers,,"7,890",2.7,8.202,0.767,24.94,"51,870",0.9,15.46,18.82,23.70,29.65,36.55,"32,150","39,150","49,300","61,680","76,030",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-2011,"Switchboard Operators, Including Answering Service",,970,22.2,1.008,0.927,12.87,"26,780",4.3,8.98,9.97,12.43,15.17,17.87,"18,680","20,740","25,850","31,550","37,170",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-3011,Bill and Account Collectors,,"3,220",14.5,3.351,1.065,16.51,"34,340",1.7,11.78,13.78,16.18,18.33,21.56,"24,510","28,670","33,650","38,140","44,850",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-3021,Billing and Posting Clerks,,"3,210",6.3,3.338,0.878,16.72,"34,770",1.3,12.00,13.88,16.36,19.19,22.22,"24,960","28,870","34,020","39,920","46,220",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",,"14,600",3.3,15.175,1.151,17.86,"37,140",0.8,12.31,14.44,17.29,20.62,24.45,"25,600","30,030","35,970","42,900","50,860",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-3041,Gaming Cage Workers,,70,27.8,0.072,0.585,13.96,"29,030",7.2,9.62,10.68,12.35,16.81,21.04,"20,000","22,220","25,680","34,970","43,760",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-3051,Payroll and Timekeeping Clerks,,"1,270",4.8,1.325,0.934,19.23,"40,000",1.4,13.53,15.82,18.71,22.24,26.09,"28,150","32,910","38,920","46,270","54,260",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-3061,Procurement Clerks,,420,16.5,0.436,0.752,17.74,"36,890",2.6,11.13,13.95,18.43,21.18,23.59,"23,150","29,010","38,330","44,060","49,070",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-3071,Tellers,,"3,680",8.3,3.824,0.874,12.94,"26,910",1.2,10.31,11.39,12.73,14.23,16.09,"21,440","23,690","26,480","29,610","33,470",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4011,Brokerage Clerks,,250,25.0,0.264,0.583,18.21,"37,880",3.3,13.40,15.37,17.67,20.56,23.42,"27,870","31,970","36,750","42,770","48,710",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4021,Correspondence Clerks,,**,**,**,**,17.94,"37,320",3.1,12.41,14.08,16.53,23.68,27.18,"25,820","29,280","34,390","49,250","56,530",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4031,"Court, Municipal, and License Clerks",,"1,020",1.9,1.061,1.092,18.90,"39,320",1.2,14.52,16.01,18.79,21.43,23.39,"30,190","33,290","39,090","44,560","48,650",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4041,"Credit Authorizers, Checkers, and Clerks",,200,11.8,0.213,0.503,17.92,"37,270",3.0,12.73,14.15,16.85,20.61,26.11,"26,490","29,430","35,050","42,860","54,310",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4051,Customer Service Representatives,,"14,010",4.2,14.562,0.862,16.68,"34,700",1.4,11.04,12.94,15.69,19.62,23.52,"22,950","26,920","32,640","40,810","48,920",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4061,"Eligibility Interviewers, Government Programs",,830,4.4,0.863,0.922,18.68,"38,850",2.5,13.26,15.03,17.70,22.49,24.67,"27,590","31,250","36,820","46,790","51,320",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4071,File Clerks,,"1,190",9.9,1.241,0.902,14.32,"29,790",2.1,9.34,10.61,13.53,17.32,21.37,"19,420","22,060","28,140","36,030","44,450",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4081,"Hotel, Motel, and Resort Desk Clerks",,"1,100",7.5,1.141,0.652,10.53,"21,890",2.2,8.80,9.25,10.28,11.34,12.82,"18,310","19,240","21,390","23,580","26,660",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4111,"Interviewers, Except Eligibility and Loan",,"1,760",7.5,1.832,1.137,15.56,"32,370",2.1,10.64,13.18,16.06,18.02,19.58,"22,120","27,410","33,400","37,480","40,730",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4121,"Library Assistants, Clerical",,890,5.2,0.923,1.064,14.53,"30,220",1.9,10.32,12.20,14.57,17.19,18.93,"21,460","25,370","30,300","35,760","39,380",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4131,Loan Interviewers and Clerks,,"2,180",11.5,2.263,1.584,17.16,"35,700",1.8,12.28,14.37,17.07,19.68,22.58,"25,540","29,880","35,500","40,930","46,970",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4141,New Accounts Clerks,,490,25.9,0.513,0.971,15.89,"33,050",3.2,12.80,13.94,15.58,17.48,19.65,"26,620","28,990","32,410","36,370","40,860",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4151,Order Clerks,,"2,160",19.7,2.246,1.351,16.11,"33,500",2.0,10.35,12.62,15.61,19.35,22.64,"21,520","26,240","32,470","40,250","47,080",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",,900,4.1,0.931,0.788,18.47,"38,410",0.9,12.91,15.28,18.15,21.37,24.82,"26,860","31,790","37,750","44,450","51,630",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4171,Receptionists and Information Clerks,,"6,420",4.8,6.671,0.850,13.10,"27,240",1.2,9.40,10.53,12.48,14.95,18.05,"19,550","21,900","25,960","31,090","37,540",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,,890,13.2,0.923,0.968,17.31,"36,000",3.5,10.98,13.01,18.50,21.25,22.82,"22,840","27,050","38,480","44,200","47,470",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-4199,"Information and Record Clerks, All Other",,"3,300",5.5,3.431,2.176,15.91,"33,080",3.6,10.06,11.38,15.29,19.43,23.19,"20,930","23,680","31,800","40,420","48,230",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5011,Cargo and Freight Agents,,590,10.5,0.617,0.963,20.56,"42,760",3.8,12.67,15.61,19.60,25.24,29.75,"26,350","32,460","40,760","52,500","61,870",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5021,Couriers and Messengers,,990,22.2,1.026,1.523,14.60,"30,380",4.7,9.15,11.92,14.47,17.33,19.37,"19,040","24,800","30,100","36,040","40,290",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5031,"Police, Fire, and Ambulance Dispatchers",,400,7.8,0.415,0.540,26.66,"55,450",3.8,18.09,21.49,26.53,31.56,37.06,"37,630","44,700","55,190","65,640","77,080",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",,"1,710",9.6,1.773,1.248,19.26,"40,060",3.0,10.96,13.96,17.73,23.54,30.18,"22,790","29,030","36,890","48,970","62,770",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5041,"Meter Readers, Utilities",,140,25.4,0.147,0.465,18.72,"38,930",3.9,12.74,14.51,18.86,22.64,25.11,"26,490","30,170","39,230","47,080","52,230",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5051,Postal Service Clerks,,390,0.0,0.409,0.772,24.89,"51,770",2.3,22.09,23.86,25.53,25.53,26.09,"45,950","49,640","53,090","53,100","54,270",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5052,Postal Service Mail Carriers,,"2,050",0.0,2.134,0.835,24.69,"51,350",2.4,18.51,24.19,26.25,26.26,26.81,"38,500","50,320","54,600","54,610","55,760",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",,"1,100",0.0,1.145,0.999,23.65,"49,190",3.9,17.30,24.28,25.52,25.53,25.53,"35,980","50,500","53,080","53,090","53,100",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5061,"Production, Planning, and Expediting Clerks",,"2,210",9.7,2.297,1.097,20.69,"43,040",1.0,13.93,16.62,20.29,24.25,28.41,"28,970","34,560","42,200","50,440","59,090",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5071,"Shipping, Receiving, and Traffic Clerks",,"5,570",5.1,5.792,1.070,15.10,"31,410",1.1,10.14,11.88,14.23,17.58,21.56,"21,100","24,710","29,590","36,560","44,840",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5081,Stock Clerks and Order Fillers,,"10,290",6.8,10.692,0.757,12.96,"26,960",1.4,8.95,9.69,12.06,15.26,18.26,"18,610","20,150","25,080","31,740","37,990",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",,670,16.1,0.694,1.327,13.09,"27,230",2.7,9.46,10.44,11.92,14.83,19.09,"19,680","21,720","24,800","30,850","39,710",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-6011,Executive Secretaries and Executive Administrative Assistants,,"5,790",3.6,6.021,0.676,22.31,"46,400",0.8,16.11,18.65,21.97,25.67,29.38,"33,510","38,790","45,690","53,390","61,110",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-6012,Legal Secretaries,,"2,260",10.8,2.354,1.308,21.69,"45,110",3.9,13.72,16.35,22.50,26.70,29.32,"28,530","34,010","46,800","55,540","60,990",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-6013,Medical Secretaries,,"7,890",6.1,8.198,2.106,16.92,"35,200",1.8,12.01,14.06,16.75,19.54,22.57,"24,970","29,240","34,840","40,640","46,940",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",,"13,450",4.1,13.979,0.965,16.65,"34,640",1.0,11.11,13.44,16.45,19.61,22.52,"23,110","27,960","34,210","40,780","46,830",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9011,Computer Operators,,370,12.6,0.382,0.589,19.41,"40,370",2.0,13.44,15.36,18.93,22.91,26.08,"27,950","31,950","39,370","47,650","54,250",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9021,Data Entry Keyers,,"1,280",13.1,1.335,0.773,13.06,"27,170",1.6,9.57,10.66,12.45,14.96,17.75,"19,900","22,170","25,900","31,110","36,910",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9022,Word Processors and Typists,,210,12.0,0.214,0.268,18.15,"37,750",3.1,12.70,14.66,17.23,21.11,25.77,"26,420","30,480","35,840","43,910","53,610",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9031,Desktop Publishers,,240,36.8,0.250,1.584,19.24,"40,020",3.7,15.02,16.11,18.00,22.20,26.65,"31,240","33,500","37,440","46,180","55,420",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9041,Insurance Claims and Policy Processing Clerks,,"2,350",15.7,2.444,1.341,18.70,"38,890",3.5,12.80,14.83,17.90,21.60,25.06,"26,630","30,840","37,230","44,930","52,120",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",,580,13.5,0.599,0.635,13.40,"27,880",2.6,9.04,10.44,13.35,15.88,18.04,"18,810","21,720","27,760","33,020","37,520",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9061,"Office Clerks, General",,"17,150",3.6,17.831,0.812,14.84,"30,860",1.0,9.62,11.62,14.27,17.51,20.69,"20,000","24,160","29,680","36,410","43,030",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9071,"Office Machine Operators, Except Computer",,670,16.6,0.701,1.338,13.86,"28,820",3.8,9.28,10.74,13.20,16.40,19.21,"19,310","22,350","27,460","34,120","39,960",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9081,Proofreaders and Copy Markers,,80,28.2,0.080,0.796,13.82,"28,750",3.7,10.06,10.88,12.21,15.62,21.07,"20,930","22,630","25,390","32,490","43,820",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9111,Statistical Assistants,,120,13.3,0.128,1.050,20.71,"43,070",1.9,16.21,18.47,21.10,23.14,25.01,"33,730","38,420","43,890","48,130","52,030",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",43-9799,"Office and Administrative Support Workers, All Other*",,"5,700",7.5,5.921,2.972,15.99,"33,260",2.5,9.54,11.61,14.87,18.66,23.30,"19,850","24,150","30,920","38,820","48,460",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,480",15.4,2.577,0.803,14.37,"29,890",3.7,8.76,9.17,12.16,17.33,23.89,"18,220","19,070","25,280","36,050","49,680",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",,200,30.2,0.204,1.327,28.31,"58,870",4.3,17.81,21.60,29.60,34.15,40.09,"37,050","44,940","61,570","71,030","83,380",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",45-2011,Agricultural Inspectors,,110,9.5,0.111,1.041,22.34,"46,460",5.7,10.93,15.44,23.42,28.91,31.74,"22,730","32,120","48,720","60,140","66,020",,
2010,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",45-2041,"Graders and Sorters, Agricultural Products",,320,40.4,0.332,1.083,11.10,"23,080",8.3,8.67,8.97,9.73,13.35,14.95,"18,040","18,650","20,240","27,770","31,110",,
